[2024-07-08 19:27:27.469843]Acceleration: X:6.62, Y: 1.48, Z: 7.34 m/s^2
Gyro X:-0.00, Y: 0.01, Z: -0.01 rads/s
Magnetometer X:8.25, Y: -8.55, Z: -25.20 uT

[2024-07-08 19:27:28.500233]Acceleration: X:6.55, Y: 1.48, Z: 7.30 m/s^2
Gyro X:-0.00, Y: 0.02, Z: 0.00 rads/s
Magnetometer X:9.90, Y: -7.95, Z: -25.50 uT

[2024-07-08 19:27:31.037266]Acceleration: X:6.59, Y: 1.54, Z: 7.33 m/s^2
Gyro X:0.00, Y: 0.02, Z: -0.00 rads/s
Magnetometer X:10.05, Y: -8.25, Z: -25.95 uT

[2024-07-08 19:27:32.067472]Acceleration: X:6.62, Y: 1.50, Z: 7.30 m/s^2
Gyro X:0.00, Y: 0.01, Z: -0.00 rads/s
Magnetometer X:10.05, Y: -8.55, Z: -24.45 uT

[2024-07-08 19:27:33.097704]Acceleration: X:6.63, Y: 1.50, Z: 7.31 m/s^2
Gyro X:0.01, Y: 0.02, Z: 0.01 rads/s
Magnetometer X:8.55, Y: -7.80, Z: -25.20 uT

[2024-07-08 19:27:34.128076]Acceleration: X:6.63, Y: 1.50, Z: 7.29 m/s^2
Gyro X:-0.00, Y: 0.02, Z: 0.00 rads/s
Magnetometer X:10.05, Y: -7.35, Z: -24.15 uT

[2024-07-08 19:27:35.158380]Acceleration: X:6.60, Y: 1.48, Z: 7.30 m/s^2
Gyro X:0.00, Y: 0.02, Z: 0.01 rads/s
Magnetometer X:9.30, Y: -6.60, Z: -25.20 uT

[2024-07-08 19:27:37.695356]Acceleration: X:6.61, Y: 1.47, Z: 7.24 m/s^2
Gyro X:0.00, Y: 0.02, Z: -0.00 rads/s
Magnetometer X:10.50, Y: -7.35, Z: -25.65 uT

[2024-07-08 19:27:38.725602]Acceleration: X:6.54, Y: 1.51, Z: 7.31 m/s^2
Gyro X:0.00, Y: 0.02, Z: 0.00 rads/s
Magnetometer X:10.35, Y: -7.95, Z: -25.05 uT

[2024-07-08 19:27:39.755920]Acceleration: X:6.55, Y: 1.50, Z: 7.28 m/s^2
Gyro X:0.00, Y: 0.02, Z: -0.01 rads/s
Magnetometer X:9.00, Y: -9.45, Z: -24.90 uT

[2024-07-08 19:27:40.786181]Acceleration: X:6.58, Y: 1.51, Z: 7.29 m/s^2
Gyro X:-0.00, Y: 0.02, Z: -0.00 rads/s
Magnetometer X:10.05, Y: -7.35, Z: -25.20 uT

[2024-07-08 19:27:41.816317]Acceleration: X:6.57, Y: 1.48, Z: 7.29 m/s^2
Gyro X:0.00, Y: 0.02, Z: -0.00 rads/s
Magnetometer X:9.60, Y: -8.40, Z: -24.30 uT

[2024-07-08 19:27:44.353510]Acceleration: X:6.62, Y: 1.56, Z: 7.34 m/s^2
Gyro X:0.00, Y: 0.02, Z: 0.00 rads/s
Magnetometer X:9.60, Y: -7.95, Z: -24.75 uT

[2024-07-08 19:27:45.383885]Acceleration: X:6.62, Y: 1.52, Z: 7.30 m/s^2
Gyro X:0.00, Y: 0.02, Z: -0.00 rads/s
Magnetometer X:9.15, Y: -8.85, Z: -25.80 uT

[2024-07-08 19:27:46.414166]Acceleration: X:6.58, Y: 1.48, Z: 7.29 m/s^2
Gyro X:0.00, Y: 0.01, Z: 0.00 rads/s
Magnetometer X:8.55, Y: -7.35, Z: -26.40 uT

[2024-07-08 19:27:47.444438]Acceleration: X:6.61, Y: 1.48, Z: 7.31 m/s^2
Gyro X:0.00, Y: 0.02, Z: 0.00 rads/s
Magnetometer X:10.50, Y: -8.55, Z: -24.90 uT

[2024-07-08 19:27:48.474754]Acceleration: X:6.58, Y: 1.48, Z: 7.29 m/s^2
Gyro X:0.00, Y: 0.02, Z: 0.00 rads/s
Magnetometer X:10.65, Y: -8.40, Z: -26.25 uT

[2024-07-08 19:27:51.011724]Acceleration: X:6.63, Y: 1.52, Z: 7.26 m/s^2
Gyro X:0.00, Y: 0.02, Z: -0.00 rads/s
Magnetometer X:9.15, Y: -7.95, Z: -25.50 uT

[2024-07-08 19:27:52.042158]Acceleration: X:6.59, Y: 1.48, Z: 7.34 m/s^2
Gyro X:-0.00, Y: 0.01, Z: -0.00 rads/s
Magnetometer X:8.85, Y: -6.45, Z: -26.25 uT

[2024-07-08 19:27:53.072503]Acceleration: X:6.61, Y: 1.47, Z: 7.26 m/s^2
Gyro X:-0.01, Y: 0.02, Z: -0.00 rads/s
Magnetometer X:9.15, Y: -7.65, Z: -26.55 uT

[2024-07-08 19:27:54.102724]Acceleration: X:6.59, Y: 1.55, Z: 7.34 m/s^2
Gyro X:-0.00, Y: 0.01, Z: -0.01 rads/s
Magnetometer X:10.80, Y: -9.00, Z: -25.95 uT

[2024-07-08 19:27:55.132965]Acceleration: X:6.62, Y: 1.51, Z: 7.30 m/s^2
Gyro X:0.00, Y: 0.01, Z: -0.00 rads/s
Magnetometer X:9.90, Y: -8.85, Z: -25.05 uT

[2024-07-08 19:27:57.670074]Acceleration: X:6.62, Y: 1.49, Z: 7.37 m/s^2
Gyro X:-0.00, Y: 0.02, Z: -0.00 rads/s
Magnetometer X:9.30, Y: -8.55, Z: -25.65 uT

[2024-07-08 19:27:58.700389]Acceleration: X:6.53, Y: 1.49, Z: 7.31 m/s^2
Gyro X:0.00, Y: 0.01, Z: -0.00 rads/s
Magnetometer X:9.30, Y: -7.80, Z: -25.95 uT

[2024-07-08 19:27:59.730629]Acceleration: X:6.57, Y: 1.47, Z: 7.34 m/s^2
Gyro X:-0.00, Y: 0.01, Z: 0.00 rads/s
Magnetometer X:9.30, Y: -8.55, Z: -24.90 uT

[2024-07-08 19:28:00.760884]Acceleration: X:6.54, Y: 1.49, Z: 7.33 m/s^2
Gyro X:0.00, Y: 0.02, Z: -0.00 rads/s
Magnetometer X:9.15, Y: -7.95, Z: -25.50 uT

[2024-07-08 19:28:01.791032]Acceleration: X:6.61, Y: 1.47, Z: 7.27 m/s^2
Gyro X:0.00, Y: 0.02, Z: -0.00 rads/s
Magnetometer X:8.85, Y: -9.15, Z: -25.50 uT

[2024-07-08 19:28:04.328104]Acceleration: X:6.54, Y: 1.52, Z: 7.31 m/s^2
Gyro X:0.00, Y: 0.02, Z: -0.00 rads/s
Magnetometer X:9.60, Y: -8.40, Z: -26.25 uT

[2024-07-08 19:28:05.358365]Acceleration: X:6.55, Y: 1.45, Z: 7.32 m/s^2
Gyro X:0.00, Y: 0.02, Z: -0.00 rads/s
Magnetometer X:9.75, Y: -7.05, Z: -24.45 uT

[2024-07-08 19:28:06.388619]Acceleration: X:6.58, Y: 1.46, Z: 7.34 m/s^2
Gyro X:0.00, Y: 0.02, Z: -0.00 rads/s
Magnetometer X:10.35, Y: -8.85, Z: -26.25 uT

[2024-07-08 19:28:07.418894]Acceleration: X:6.53, Y: 1.45, Z: 7.26 m/s^2
Gyro X:0.00, Y: 0.02, Z: -0.00 rads/s
Magnetometer X:8.10, Y: -8.40, Z: -26.25 uT

[2024-07-08 19:28:08.449095]Acceleration: X:6.53, Y: 1.46, Z: 7.29 m/s^2
Gyro X:0.00, Y: 0.02, Z: 0.00 rads/s
Magnetometer X:9.30, Y: -9.75, Z: -25.95 uT

[2024-07-08 19:28:10.987481]Acceleration: X:6.54, Y: 1.49, Z: 7.29 m/s^2
Gyro X:-0.00, Y: 0.02, Z: -0.01 rads/s
Magnetometer X:9.60, Y: -7.95, Z: -26.25 uT

[2024-07-08 19:28:12.017139]Acceleration: X:6.62, Y: 1.51, Z: 7.28 m/s^2
Gyro X:0.00, Y: 0.02, Z: 0.00 rads/s
Magnetometer X:11.10, Y: -7.65, Z: -23.55 uT

[2024-07-08 19:28:13.046742]Acceleration: X:6.55, Y: 1.51, Z: 7.25 m/s^2
Gyro X:-0.00, Y: 0.02, Z: -0.00 rads/s
Magnetometer X:11.25, Y: -8.55, Z: -25.20 uT

[2024-07-08 19:30:47.201103]Acceleration: X:6.21, Y: -0.90, Z: 7.80 m/s^2
Gyro X:0.01, Y: 0.02, Z: -0.01 rads/s
Magnetometer X:6.30, Y: -12.60, Z: -24.90 uT

[2024-07-08 19:30:49.735830]Acceleration: X:6.21, Y: -0.91, Z: 7.84 m/s^2
Gyro X:0.01, Y: 0.02, Z: -0.00 rads/s
Magnetometer X:5.55, Y: -11.70, Z: -25.20 uT

[2024-07-08 19:30:50.766454]Acceleration: X:6.21, Y: -0.96, Z: 7.83 m/s^2
Gyro X:0.00, Y: 0.02, Z: -0.00 rads/s
Magnetometer X:6.00, Y: -12.60, Z: -24.45 uT

[2024-07-08 19:30:51.797222]Acceleration: X:6.18, Y: -0.87, Z: 7.92 m/s^2
Gyro X:-0.00, Y: 0.01, Z: -0.01 rads/s
Magnetometer X:6.75, Y: -10.95, Z: -25.20 uT

[2024-07-08 19:30:52.827775]Acceleration: X:6.19, Y: -0.91, Z: 7.81 m/s^2
Gyro X:0.00, Y: 0.02, Z: -0.00 rads/s
Magnetometer X:6.60, Y: -13.50, Z: -24.30 uT

[2024-07-08 19:30:53.858257]Acceleration: X:6.19, Y: -0.86, Z: 7.86 m/s^2
Gyro X:0.01, Y: 0.02, Z: 0.00 rads/s
Magnetometer X:6.15, Y: -11.10, Z: -23.55 uT

[2024-07-08 19:30:56.395541]Acceleration: X:6.17, Y: -0.90, Z: 7.81 m/s^2
Gyro X:0.00, Y: 0.02, Z: -0.00 rads/s
Magnetometer X:5.70, Y: -13.50, Z: -24.00 uT

[2024-07-08 19:30:57.426221]Acceleration: X:6.18, Y: -0.96, Z: 7.86 m/s^2
Gyro X:0.00, Y: 0.02, Z: -0.00 rads/s
Magnetometer X:6.00, Y: -10.95, Z: -24.15 uT

[2024-07-08 19:30:58.456658]Acceleration: X:6.16, Y: -0.90, Z: 7.82 m/s^2
Gyro X:0.00, Y: 0.02, Z: -0.00 rads/s
Magnetometer X:6.90, Y: -12.00, Z: -23.55 uT

[2024-07-08 19:30:59.487212]Acceleration: X:6.20, Y: -0.84, Z: 7.83 m/s^2
Gyro X:-0.00, Y: 0.01, Z: -0.00 rads/s
Magnetometer X:7.05, Y: -12.15, Z: -24.45 uT

[2024-07-08 19:31:00.517641]Acceleration: X:6.26, Y: -0.92, Z: 7.79 m/s^2
Gyro X:-0.00, Y: 0.02, Z: -0.01 rads/s
Magnetometer X:6.00, Y: -12.60, Z: -24.90 uT

[2024-07-08 19:31:03.054887]Acceleration: X:6.16, Y: -0.88, Z: 7.83 m/s^2
Gyro X:0.00, Y: 0.02, Z: -0.00 rads/s
Magnetometer X:6.90, Y: -12.30, Z: -24.75 uT

[2024-07-08 19:31:04.085451]Acceleration: X:6.21, Y: -0.84, Z: 7.83 m/s^2
Gyro X:0.00, Y: 0.02, Z: -0.00 rads/s
Magnetometer X:5.40, Y: -12.75, Z: -24.00 uT

[2024-07-08 19:31:05.115978]Acceleration: X:6.22, Y: -0.86, Z: 7.84 m/s^2
Gyro X:-0.00, Y: 0.02, Z: -0.00 rads/s
Magnetometer X:6.15, Y: -11.55, Z: -24.75 uT

[2024-07-08 19:31:06.146351]Acceleration: X:6.18, Y: -0.90, Z: 7.91 m/s^2
Gyro X:-0.00, Y: 0.02, Z: 0.00 rads/s
Magnetometer X:7.50, Y: -13.35, Z: -24.45 uT

[2024-07-08 19:31:07.176835]Acceleration: X:6.22, Y: -0.94, Z: 7.74 m/s^2
Gyro X:0.02, Y: 0.02, Z: -0.00 rads/s
Magnetometer X:6.75, Y: -12.90, Z: -24.45 uT

[2024-07-08 19:31:09.714170]Acceleration: X:6.17, Y: -0.85, Z: 7.82 m/s^2
Gyro X:-0.01, Y: 0.02, Z: -0.00 rads/s
Magnetometer X:8.55, Y: -11.40, Z: -23.85 uT

